X,Y,OBJECTID,Geocodigo,Municipio,Municipio_ou_referencia_arranjo,Polos_de_Alta_Complexidade,Polos_Baixa_media_complexidade
-47.458421,-23.5001969993094,614,3552205,SOROCABA,SOROCABA,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-46.784128,-23.6286309993065,615,3552809,TABOAO DA SERRA,TABOAO DA SERRA,Subpolo de alta complexidade de serviços de saúde,subpolo de baixa e media complexidade de serviços de saúde
-48.500255,-21.4072459993581,616,3553708,TAQUARITINGA,TAQUARITINGA,Subpolo de alta complexidade de serviços de saúde,subpolo de baixa e media complexidade de serviços de saúde
-49.2444,-23.5342169993086,617,3553807,TAQUARITUBA,TAQUARITUBA,,polo de baixa e media complexidade de serviços de saúde
-47.845921,-23.3543739993126,618,3554003,TATUI,TATUI,,polo de baixa e media complexidade de serviços de saúde
-45.556609,-23.0265559993201,619,3554102,TAUBATE,TAUBATE,Subpolo de alta complexidade de serviços de saúde,subpolo de baixa e media complexidade de serviços de saúde
-47.715595,-23.0987599993184,620,3554508,TIETE,TIETE,,subpolo de baixa e media complexidade de serviços de saúde
-50.512758,-21.9345729993455,621,3555000,TUPA,TUPA,Subpolo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-49.975345,-20.4202949993824,622,3557105,VOTUPORANGA,VOTUPORANGA,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-49.2998,-25.31319999927,623,4100400,ALMIRANTE TAMANDARE,ALMIRANTE TAMANDARE,,subpolo de baixa e media complexidade de serviços de saúde
-51.4594,-23.5517999993082,624,4101408,APUCARANA,APUCARANA,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-51.4379,-23.4077999993114,625,4101507,ARAPONGAS,ARAPONGAS,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-49.4005,-25.5904999992643,626,4101804,ARAUCARIA,ARAUCARIA,,subpolo de baixa e media complexidade de serviços de saúde
-53.5101,-24.4046999992893,627,4102000,ASSIS CHATEAUBRIAND,ASSIS CHATEAUBRIAND,,polo de baixa e media complexidade de serviços de saúde
-51.6641,-23.2340999993154,628,4102109,ASTORGA,ASTORGA,,polo de baixa e media complexidade de serviços de saúde
-50.3719,-23.1062999993182,629,4102406,BANDEIRANTES,BANDEIRANTES,,polo de baixa e media complexidade de serviços de saúde
-49.0542,-25.3059999992702,630,4104006,CAMPINA GRANDE DO SUL,CAMPINA GRANDE DO SUL,Subpolo de alta complexidade de serviços de saúde,subpolo de baixa e media complexidade de serviços de saúde
-49.5158,-25.4541999992672,631,4104204,CAMPO LARGO,CAMPO LARGO,Subpolo de alta complexidade de serviços de saúde,subpolo de baixa e media complexidade de serviços de saúde
-52.3791,-24.0425999992973,632,4104303,CAMPO MOURAO,CAMPO MOURAO,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-53.4826,-24.9530999992776,633,4104808,CASCAVEL,CASCAVEL,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-49.2631,-24.8245999992803,634,4105201,CERRO AZUL,CERRO AZUL,,polo de baixa e media complexidade de serviços de saúde
-52.5224,-25.8578999992588,635,4105409,CHOPINZINHO,CHOPINZINHO,,polo de baixa e media complexidade de serviços de saúde
-52.6123,-23.6543999993059,636,4105508,CIANORTE,CIANORTE,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-51.9717,-22.8362999993244,637,4105904,COLORADO,COLORADO,,polo de baixa e media complexidade de serviços de saúde
-50.6496,-23.1812999993166,638,4106407,CORNELIO PROCOPIO,CORNELIO PROCOPIO,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-49.2686,-25.4171999992679,639,4106902,CURITIBA,CURITIBA,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-54.5879,-25.5464999992651,640,4108304,FOZ DO IGUACU,FOZ DO IGUACU,Polo de alta complexidade de serviços de saúde,subpolo de baixa e media complexidade de serviços de saúde
-53.0554,-26.0801999992543,641,4108403,FRANCISCO BELTRAO,FRANCISCO BELTRAO,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-53.0205,-24.1881999992941,642,4108601,GOIOERE,GOIOERE,,polo de baixa e media complexidade de serviços de saúde
-54.259,-24.0851999992964,643,4108809,GUAIRA,GUAIRA,,polo de baixa e media complexidade de serviços de saúde
-51.4699,-25.3862999992686,644,4109401,GUARAPUAVA,GUARAPUAVA,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-50.1924,-23.8400999993018,645,4109708,IBAITI,IBAITI,,polo de baixa e media complexidade de serviços de saúde
-50.6496,-25.4642999992669,646,4110706,IRATI,IRATI,Subpolo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-51.6741,-24.2443999992928,647,4111506,IVAIPORA,IVAIPORA,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-49.9736,-23.1597999993171,648,4111803,JACAREZINHO,JACAREZINHO,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-49.7128,-24.2553999992926,649,4112009,JAGUARIAIVA,JAGUARIAIVA,,polo de baixa e media complexidade de serviços de saúde
-52.4103,-25.4034999992681,650,4113304,LARANJEIRAS DO SUL,LARANJEIRAS DO SUL,,polo de baixa e media complexidade de serviços de saúde
-53.137,-22.9210999993225,651,4113502,LOANDA,LOANDA,,polo de baixa e media complexidade de serviços de saúde
-51.1506,-23.335499999313,652,4113700,LONDRINA,LONDRINA,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-54.0593,-24.558599999286,653,4114609,MARECHAL CANDIDO RONDON,MARECHAL CANDIDO RONDON,,polo de baixa e media complexidade de serviços de saúde
-51.9392,-23.424199999311,654,4115200,MARINGA,MARINGA,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-53.9783,-25.2398999992716,655,4115606,MATELANDIA,MATELANDIA,,polo de baixa e media complexidade de serviços de saúde
-54.0954,-25.2919999992705,656,4115804,MEDIANEIRA,MEDIANEIRA,,polo de baixa e media complexidade de serviços de saúde
-51.9875,-26.4890999992462,657,4117602,PALMAS,PALMAS,,polo de baixa e media complexidade de serviços de saúde
-48.534,-25.5256999992656,658,4118204,PARANAGUA,PARANAGUA,,polo de baixa e media complexidade de serviços de saúde
-52.4643,-23.0818999993188,659,4118402,PARANAVAI,PARANAVAI,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-52.673,-26.2284999992513,660,4118501,PATO BRANCO,PATO BRANCO,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-51.7592,-24.7573999992818,661,4119608,PITANGA,PITANGA,,polo de baixa e media complexidade de serviços de saúde
-50.1707,-25.0979999992745,662,4119905,PONTA GROSSA,PONTA GROSSA,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-53.7399,-26.0208999992555,663,4120358,PRANCHITA,PRANCHITA,,subpolo de baixa e media complexidade de serviços de saúde
-53.5325,-25.7748999992605,664,4121406,REALEZA,REALEZA,,polo de baixa e media complexidade de serviços de saúde
-49.8041,-26.0823999992543,665,4122305,RIO NEGRO,RIO NEGRO,,subpolo de baixa e media complexidade de serviços de saúde
-53.1984,-23.0034999993206,666,4123709,SANTA ISABEL DO IVAI,SANTA ISABEL DO IVAI,,polo de baixa e media complexidade de serviços de saúde
-50.0741,-23.292199999314,667,4124103,SANTO ANTONIO DA PLATINA,SANTO ANTONIO DA PLATINA,,polo de baixa e media complexidade de serviços de saúde
-53.7228,-26.0723999992545,668,4124400,SANTO ANTONIO DO SUDOESTE,SANTO ANTONIO DO SUDOESTE,,polo de baixa e media complexidade de serviços de saúde
-53.8808,-23.7648999993034,669,4125357,SAO JORGE DO PATROCINIO,SAO JORGE DO PATROCINIO,,polo de baixa e media complexidade de serviços de saúde
-49.2074,-25.5338999992655,670,4125506,SAO JOSE DOS PINHAIS,SAO JOSE DOS PINHAIS,,subpolo de baixa e media complexidade de serviços de saúde
-50.3855,-25.8731999992585,671,4125605,SAO MATEUS DO SUL,SAO MATEUS DO SUL,,polo de baixa e media complexidade de serviços de saúde
-50.7586,-23.4611999993102,672,4126009,SAO SEBASTIAO DA AMOREIRA,SAO SEBASTIAO DA AMOREIRA,,polo de baixa e media complexidade de serviços de saúde
-50.6217,-24.3293999992911,673,4127106,TELEMACO BORBA,TELEMACO BORBA,,polo de baixa e media complexidade de serviços de saúde
-53.7403,-24.7226999992825,674,4127700,TOLEDO,TOLEDO,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-52.9902,-24.5398999992864,675,4128005,UBIRATA,UBIRATA,,polo de baixa e media complexidade de serviços de saúde
-53.3112,-23.7630999993034,676,4128104,UMUARAMA,UMUARAMA,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-51.0882,-26.2306999992513,677,4128203,UNIAO DA VITORIA,UNIAO DA VITORIA,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-49.8036,-23.876299999301,678,4128500,WENCESLAU BRAZ,WENCESLAU BRAZ,,polo de baixa e media complexidade de serviços de saúde
-48.982725,-27.584132999225,679,4200903,ANGELINA,ANGELINA,,subpolo de baixa e media complexidade de serviços de saúde
-49.485435,-28.9351769992005,680,4201406,ARARANGUA,ARARANGUA,Subpolo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-48.634264,-26.9908109992363,681,4202008,BALNEARIO CAMBORIU,BALNEARIO CAMBORIU,,subpolo de baixa e media complexidade de serviços de saúde
-48.654767,-27.4955999992267,682,4202305,BIGUACU,BIGUACU,,subpolo de baixa e media complexidade de serviços de saúde
-49.069267,-26.9143609992378,683,4202404,BLUMENAU,BLUMENAU,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-49.165706,-28.2763499992122,684,4202800,BRACO DO NORTE,BRACO DO NORTE,,polo de baixa e media complexidade de serviços de saúde
-48.900339,-27.0987439992343,685,4202909,BRUSQUE,BRUSQUE,Subpolo de alta complexidade de serviços de saúde,subpolo de baixa e media complexidade de serviços de saúde
-51.012886,-26.7747579992405,686,4203006,CACADOR,CACADOR,,polo de baixa e media complexidade de serviços de saúde
-53.087244,-26.3993889992479,687,4203501,CAMPO ERE,CAMPO ERE,,polo de baixa e media complexidade de serviços de saúde
-51.226581,-27.4015139992284,688,4203600,CAMPOS NOVOS,CAMPOS NOVOS,,polo de baixa e media complexidade de serviços de saúde
-50.3909,-26.1775219992524,689,4203808,CANOINHAS,CANOINHAS,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-51.612767,-27.3427139992296,690,4203907,CAPINZAL,CAPINZAL,,subpolo de baixa e media complexidade de serviços de saúde
-52.613886,-27.1042639992341,691,4204202,CHAPECO,CHAPECO,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-52.023,-27.2314279992317,692,4204301,CONCORDIA,CONCORDIA,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-49.3693,-28.677816999205,693,4204608,CRICIUMA,CRICIUMA,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-50.581511,-27.2833729992307,694,4204806,CURITIBANOS,CURITIBANOS,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-53.640078,-26.2532309992509,695,4205001,DIONISIO CERQUEIRA,DIONISIO CERQUEIRA,,polo de baixa e media complexidade de serviços de saúde
-48.549694,-27.5975249992247,696,4205407,FLORIANOPOLIS,FLORIANOPOLIS,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-51.496919,-27.1721169992328,697,4206702,HERVAL D'OESTE,HERVAL D'OESTE,,subpolo de baixa e media complexidade de serviços de saúde
-49.516008,-27.0578559992351,698,4206900,IBIRAMA,IBIRAMA,,polo de baixa e media complexidade de serviços de saúde
-49.299528,-28.7141419992044,699,4207007,ICARA,ICARA,Subpolo de alta complexidade de serviços de saúde,subpolo de baixa e media complexidade de serviços de saúde
-48.664408,-28.2414079992129,700,4207304,IMBITUBA,IMBITUBA,,polo de baixa e media complexidade de serviços de saúde
-48.655469,-26.904777999238,701,4208203,ITAJAI,ITAJAI,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-49.602222,-27.4155189992282,702,4208500,ITUPORANGA,ITUPORANGA,,polo de baixa e media complexidade de serviços de saúde
-49.082519,-26.4835939992462,703,4208906,JARAGUA DO SUL,JARAGUA DO SUL,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-51.504683,-27.1739969992328,704,4209003,JOACABA,JOACABA,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-48.841675,-26.3016219992499,705,4209102,JOINVILLE,JOINVILLE,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-50.325828,-27.8168599992207,706,4209300,LAGES,LAGES,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-49.803206,-26.1109939992537,707,4210100,MAFRA,MAFRA,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-53.174667,-26.7606389992408,708,4210506,MARAVILHA,MARAVILHA,,polo de baixa e media complexidade de serviços de saúde
-53.052944,-26.7753059992405,709,4210902,MODELO,MODELO,,polo de baixa e media complexidade de serviços de saúde
-49.497481,-28.6371779992058,710,4211603,NOVA VENEZA,NOVA VENEZA,,subpolo de baixa e media complexidade de serviços de saúde
-49.29005,-28.3592969992106,711,4211702,ORLEANS,ORLEANS,,polo de baixa e media complexidade de serviços de saúde
-48.667611,-27.6457309992239,712,4211900,PALHOCA,PALHOCA,,subpolo de baixa e media complexidade de serviços de saúde
-53.2775,-26.3513889992489,713,4212007,PALMA SOLA,PALMA SOLA,,polo de baixa e media complexidade de serviços de saúde
-53.159722,-27.0716109992347,714,4212106,PALMITOS,PALMITOS,,polo de baixa e media complexidade de serviços de saúde
-52.986565,-26.8510659992391,715,4212908,PINHALZINHO,PINHALZINHO,,polo de baixa e media complexidade de serviços de saúde
-51.080511,-26.2332419992513,716,4213609,PORTO UNIAO,PORTO UNIAO,Subpolo de alta complexidade de serviços de saúde,subpolo de baixa e media complexidade de serviços de saúde
-49.950697,-29.1974559991959,717,4213807,PRAIA GRANDE,PRAIA GRANDE,,subpolo de baixa e media complexidade de serviços de saúde
-49.623242,-27.0468309992352,718,4214003,PRESIDENTE GETULIO,PRESIDENTE GETULIO,,polo de baixa e media complexidade de serviços de saúde
-52.718391,-26.7269109992413,719,4214201,QUILOMBO,QUILOMBO,,polo de baixa e media complexidade de serviços de saúde
-49.643178,-27.215257999232,720,4214805,RIO DO SUL,RIO DO SUL,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-49.104275,-28.1321829992149,721,4214904,RIO FORTUNA,RIO FORTUNA,,polo de baixa e media complexidade de serviços de saúde
-48.778297,-27.688891999223,722,4215703,SANTO AMARO DA IMPERATRIZ,SANTO AMARO DA IMPERATRIZ,,subpolo de baixa e media complexidade de serviços de saúde
-53.005028,-27.0813329992346,723,4216008,SAO CARLOS,SAO CARLOS,,polo de baixa e media complexidade de serviços de saúde
-48.849028,-27.2761309992309,724,4216305,SAO JOAO BATISTA,SAO JOAO BATISTA,,polo de baixa e media complexidade de serviços de saúde
-49.932386,-28.2944749992119,725,4216503,SAO JOAQUIM,SAO JOAQUIM,,polo de baixa e media complexidade de serviços de saúde
-48.627794,-27.6159139992243,726,4216602,SAO JOSE,SAO JOSE,Subpolo de alta complexidade de serviços de saúde,subpolo de baixa e media complexidade de serviços de saúde
-52.848417,-26.3557419992488,727,4216909,SAO LOURENCO DO OESTE,SAO LOURENCO DO OESTE,,polo de baixa e media complexidade de serviços de saúde
-53.518431,-26.7266389992415,728,4217204,SAO MIGUEL DO OESTE,SAO MIGUEL DO OESTE,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-49.633189,-29.1145329991973,729,4217709,SOMBRIO,SOMBRIO,,polo de baixa e media complexidade de serviços de saúde
-48.631919,-27.2427829992314,730,4218004,TIJUCAS,TIJUCAS,,polo de baixa e media complexidade de serviços de saúde
-49.277919,-26.8218999992396,731,4218202,TIMBO,TIMBO,,polo de baixa e media complexidade de serviços de saúde
-49.006353,-28.4837579992084,732,4218707,TUBARAO,TUBARAO,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-49.678117,-28.9275639992007,733,4218806,TURVO,TURVO,,polo de baixa e media complexidade de serviços de saúde
-51.154417,-27.005774999236,734,4219309,VIDEIRA,VIDEIRA,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-52.404874,-26.8766299992385,735,4219507,XANXERE,XANXERE,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-55.79587,-29.782042999186,736,4300406,ALEGRETE,ALEGRETE,,polo de baixa e media complexidade de serviços de saúde
-52.303832,-27.3944439992286,737,4300901,ARATIBA,ARATIBA,,polo de baixa e media complexidade de serviços de saúde
-51.947449,-29.3988909991925,738,4301008,ARROIO DO MEIO,ARROIO DO MEIO,,subpolo de baixa e media complexidade de serviços de saúde
-53.086396,-29.3358599991935,739,4301206,ARROIO DO TIGRE,ARROIO DO TIGRE,,polo de baixa e media complexidade de serviços de saúde
-52.179512,-28.8730489992015,740,4301404,ARVOREZINHA,ARVOREZINHA,,polo de baixa e media complexidade de serviços de saúde
-54.107083,-31.3305019991614,741,4301602,BAGE,BAGE,,polo de baixa e media complexidade de serviços de saúde
-51.51556,-29.1674019991965,742,4302105,BENTO GONCALVES,BENTO GONCALVES,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-51.352369,-29.4911029991909,743,4302352,BOM PRINCIPIO,BOM PRINCIPIO,,polo de baixa e media complexidade de serviços de saúde
-52.893413,-30.0458199991817,744,4303004,CACHOEIRA DO SUL,CACHOEIRA DO SUL,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-51.814601,-30.8507039991688,745,4303509,CAMAQUA,CAMAQUA,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-51.18103,-29.9186969991837,746,4304606,CANOAS,CANOAS,Subpolo de alta complexidade de serviços de saúde,subpolo de baixa e media complexidade de serviços de saúde
-50.020022,-29.7614669991863,747,4304630,CAPAO DA CANOA,CAPAO DA CANOA,,polo de baixa e media complexidade de serviços de saúde
-52.791897,-28.286510999212,748,4304705,CARAZINHO,CARAZINHO,,polo de baixa e media complexidade de serviços de saúde
-51.983233,-28.5598739992071,749,4304903,CASCA,CASCA,,polo de baixa e media complexidade de serviços de saúde
-51.17886,-29.1668989991965,750,4305108,CAXIAS DO SUL,CAXIAS DO SUL,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-54.739997,-28.1478409992146,751,4305207,CERRO LARGO,CERRO LARGO,,subpolo de baixa e media complexidade de serviços de saúde
-51.593581,-29.9463609991834,752,4305355,CHARQUEADAS,CHARQUEADAS,,polo de baixa e media complexidade de serviços de saúde
-53.605241,-28.6424469992056,753,4306106,CRUZ ALTA,CRUZ ALTA,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-51.848819,-28.3876969992102,754,4306304,DAVID CANABARRO,DAVID CANABARRO,,polo de baixa e media complexidade de serviços de saúde
-51.087619,-29.5841589991893,755,4306403,DOIS IRMAOS,DOIS IRMAOS,,subpolo de baixa e media complexidade de serviços de saúde
-51.870756,-29.2364749991952,756,4306809,ENCANTADO,ENCANTADO,,polo de baixa e media complexidade de serviços de saúde
-52.275877,-27.633405999224,757,4307005,ERECHIM,ERECHIM,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-52.841927,-28.731444999204,758,4307500,ESPUMOSO,ESPUMOSO,,polo de baixa e media complexidade de serviços de saúde
-51.97026,-29.5034719991907,759,4307807,ESTRELA,ESTRELA,Subpolo de alta complexidade de serviços de saúde,subpolo de baixa e media complexidade de serviços de saúde
-51.310102,-29.4539709991915,760,4308102,FELIZ,FELIZ,,subpolo de baixa e media complexidade de serviços de saúde
-51.182221,-29.0311419991988,761,4308201,FLORES DA CUNHA,FLORES DA CUNHA,,polo de baixa e media complexidade de serviços de saúde
-53.400777,-27.3588819992293,762,4308508,FREDERICO WESTPHALEN,FREDERICO WESTPHALEN,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-51.529548,-29.2545489991949,763,4308607,GARIBALDI,GARIBALDI,Subpolo de alta complexidade de serviços de saúde,subpolo de baixa e media complexidade de serviços de saúde
-52.249574,-27.8759119992195,764,4308904,GETULIO VARGAS,GETULIO VARGAS,,polo de baixa e media complexidade de serviços de saúde
-54.35084,-28.0297439992167,765,4309001,GIRUA,GIRUA,,polo de baixa e media complexidade de serviços de saúde
-50.990793,-29.9455189991833,766,4309209,GRAVATAI,GRAVATAI,,subpolo de baixa e media complexidade de serviços de saúde
-51.890651,-28.849133999202,767,4309407,GUAPORE,GUAPORE,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-54.560556,-28.1417789992146,768,4309506,GUARANI DAS MISSOES,GUARANI DAS MISSOES,,polo de baixa e media complexidade de serviços de saúde
-54.308792,-27.6300969992241,769,4309605,HORIZONTINA,HORIZONTINA,,polo de baixa e media complexidade de serviços de saúde
-50.798711,-29.5722199991895,770,4310108,IGREJINHA,IGREJINHA,,subpolo de baixa e media complexidade de serviços de saúde
-53.918067,-28.3885369992102,771,4310207,IJUI,IJUI,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-51.159574,-29.5941569991891,772,4310801,IVOTI,IVOTI,,subpolo de baixa e media complexidade de serviços de saúde
-53.284389,-27.6312219992241,773,4310850,JABOTICABA,JABOTICABA,,polo de baixa e media complexidade de serviços de saúde
-51.527036,-28.2090669992135,774,4311304,LAGOA VERMELHA,LAGOA VERMELHA,,polo de baixa e media complexidade de serviços de saúde
-51.967828,-29.4654539991914,775,4311403,LAJEADO,LAJEADO,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-52.196777,-28.4484539992091,776,4311809,MARAU,MARAU,,polo de baixa e media complexidade de serviços de saúde
-52.097804,-29.3291369991937,777,4312054,MARQUES DE SOUZA,MARQUES DE SOUZA,,subpolo de baixa e media complexidade de serviços de saúde
-51.461681,-29.6895029991875,778,4312401,MONTENEGRO,MONTENEGRO,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-52.819279,-28.4599069992089,779,4312658,NAO-ME-TOQUE,NAO-ME-TOQUE,,polo de baixa e media complexidade de serviços de saúde
-52.776189,-27.3546649992293,780,4312708,NONOAI,NONOAI,,polo de baixa e media complexidade de serviços de saúde
-53.470635,-29.4730259991912,781,4313102,NOVA PALMA,NOVA PALMA,,polo de baixa e media complexidade de serviços de saúde
-51.106954,-29.3762089991928,782,4313201,NOVA PETROPOLIS,NOVA PETROPOLIS,,subpolo de baixa e media complexidade de serviços de saúde
-51.608996,-28.7839449992032,783,4313300,NOVA PRATA,NOVA PRATA,,polo de baixa e media complexidade de serviços de saúde
-51.128605,-29.6863259991876,784,4313409,NOVO HAMBURGO,NOVO HAMBURGO,Subpolo de alta complexidade de serviços de saúde,subpolo de baixa e media complexidade de serviços de saúde
-50.506052,-30.2600669991782,785,4313656,PALMARES DO SUL,PALMARES DO SUL,,polo de baixa e media complexidade de serviços de saúde
-53.314954,-27.9006209992191,786,4313706,PALMEIRA DAS MISSOES,PALMEIRA DAS MISSOES,,polo de baixa e media complexidade de serviços de saúde
-50.834866,-29.6317489991886,787,4314050,PAROBE,PAROBE,,subpolo de baixa e media complexidade de serviços de saúde
-52.407095,-28.2617669992125,788,4314100,PASSO FUNDO,PASSO FUNDO,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-52.34432,-31.7195979991556,789,4314407,PELOTAS,PELOTAS,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-51.22866,-30.0300369991819,790,4314902,PORTO ALEGRE,PORTO ALEGRE,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-52.301717,-29.2403089991953,791,4315156,PROGRESSO,PROGRESSO,,polo de baixa e media complexidade de serviços de saúde
-52.08677,-32.0504459991508,792,4315602,RIO GRANDE,RIO GRANDE,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-52.379018,-29.9856259991827,793,4315701,RIO PARDO,RIO PARDO,,polo de baixa e media complexidade de serviços de saúde
-53.168531,-27.4704029992271,794,4315909,RODEIO BONITO,RODEIO BONITO,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-52.806534,-27.7819309992213,795,4316105,RONDA ALTA,RONDA ALTA,,polo de baixa e media complexidade de serviços de saúde
-51.813502,-27.9440069992183,796,4316600,SANANDUVA,SANANDUVA,,polo de baixa e media complexidade de serviços de saúde
-52.429929,-29.719767999187,797,4316808,SANTA CRUZ DO SUL,SANTA CRUZ DO SUL,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-53.808675,-29.6855819991876,798,4316907,SANTA MARIA,SANTA MARIA,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-54.478224,-27.8667499992198,799,4317202,SANTA ROSA,SANTA ROSA,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-53.367006,-33.5198599991309,800,4317301,SANTA VITORIA DO PALMAR,SANTA VITORIA DO PALMAR,,polo de baixa e media complexidade de serviços de saúde
-54.869076,-29.191459999196,801,4317400,SANTIAGO,SANTIAGO,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-54.264143,-28.3019379992118,802,4317509,SANTO ANGELO,SANTO ANGELO,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-50.520986,-29.8320339991853,803,4317608,SANTO ANTONIO DA PATRULHA,SANTO ANTONIO DA PATRULHA,,polo de baixa e media complexidade de serviços de saúde
-53.77885,-27.85349099922,804,4317806,SANTO AUGUSTO,SANTO AUGUSTO,,polo de baixa e media complexidade de serviços de saúde
-54.668748,-27.8199299992206,805,4317905,SANTO CRISTO,SANTO CRISTO,,polo de baixa e media complexidade de serviços de saúde
-56.001029,-28.6628379992053,806,4318002,SAO BORJA,SAO BORJA,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-54.320478,-30.3367599991769,807,4318309,SAO GABRIEL,SAO GABRIEL,,subpolo de baixa e media complexidade de serviços de saúde
-51.728178,-29.9594389991831,808,4318408,SAO JERONIMO,SAO JERONIMO,,subpolo de baixa e media complexidade de serviços de saúde
-51.594768,-27.7712549992215,809,4318606,SAO JOSE DO OURO,SAO JOSE DO OURO,,polo de baixa e media complexidade de serviços de saúde
-51.146235,-29.7658669991863,810,4318705,SAO LEOPOLDO,SAO LEOPOLDO,,subpolo de baixa e media complexidade de serviços de saúde
-51.976915,-31.3640239991609,811,4318804,SAO LOURENCO DO SUL,SAO LOURENCO DO SUL,,polo de baixa e media complexidade de serviços de saúde
